source,source_record_id,source_url,name,leadership,religion,nation_line_raw,regent_raw,foundation_raw,address_raw,city,state,postcode,photo_urls
mapeando_axe_2010,533,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Santa Bárbara,Reginaldo Orfeu dos Vales,Tambor de Mina,Mina,"Xangô, Iemanjá",1969,"Rua Oeste, 02, São Franscisco",Marituba,PA,67200-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/97_1.jpg
mapeando_axe_2010,532,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Santa Bárbara,Ana Maria dos Santos Silva,Tambor de Mina,Tambor de Mina,Iansã,1992,"Rua Assis Dória, Alameda Uirapuru, 3, Predreirinha",Marituba,PA,,
mapeando_axe_2010,531,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Santo Antônio de Lisboa,Severina Lopes Moreira,Tambor de Mina,Tambor de Mina,"Caboclo Rompe Mato, Cabocla Jupira",2002,"Passagem São Miguel, 10, Jurunas",Belém,PA,66030-540,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3690_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3690_2.jpg
mapeando_axe_2010,530,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Santo Antônio de Pádua,Eucila Albuquerque Oliveira,Tambor de Mina,Nagô,Caboclo Girassol,1970,"Rua Santa Luzia, 746, Brasília - Outeiro",Belém,PA,66845-330,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1537_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1537_2.jpg
mapeando_axe_2010,529,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São Gerônimo,Valdo José Santos Silva,Tambor de Mina,Tambor de Mina,"Xangô, Oxum",2005,"Rua Dom Pedro I, 51a, Loteamento Beira Rio",Marituba,PA,67200-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1020_1.jpg
mapeando_axe_2010,528,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São João Batista,Paulo Alan Cardoso,Tambor de Mina,Mina,"Xangô, Iansã",1990,"Rua São Francisco, 27, Bairro Novo",Marituba,PA,67103-220,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/87_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/87_2.jpg
mapeando_axe_2010,527,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São João Batista,Antônio Laércio da Silva,Candomblé,Ketu,"Xangõ, Iansã",1989,"Rua Piçarreira, 1336, Mirizal",Marituba,PA,67105-280,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1030_1.jpg
mapeando_axe_2010,526,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São João Menino,Olivaldo da Silva Rodrigues,Tambor de Mina,"Nagô, Mina-Nagô","Xangô, Cabocla Herondina, Ogun Rompe Mato",1988,"Rua Honório José do Santos, 1414 - Entre Quintino Bocaiuva e Passagem São Silvestre, Jurunas",Belém,PA,66025-280,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2132_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2132_2.jpg
mapeando_axe_2010,525,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São Jorge,Izabel Mendes de Araújo,Tambor de Mina,Tambor de Mina,"Cabocla Mariana, Jarina",1961,"Passagem São Jorge, 69, Condor",Belém,PA,66033-195,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4466_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4466_2.jpg
mapeando_axe_2010,524,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São Lázaro,Valdeci de Jesus Dias Martins,Umbanda,Umbanda / Linha Branca,"Oxossi Xapanã, Caboclo Sete Flechas, Cabocla Jurema",2005,"Avenida Bernardo Sayão, 53a - Passagem Helena Dias, Jurunas",Belém,PA,66023-130,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4843_2.jpg
mapeando_axe_2010,523,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São Sebastião,Igraci Almeida Damous,Tambor de Mina,Mina,Xango,1970,"Rua Sete - Casa 32 - Conjunto Julia Seffer, Águas Lindas",Ananindeua,PA,67013-465,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1059_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1059_2.jpg
mapeando_axe_2010,522,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São Sebastião,José Marcos Nazaré Santos,Tambor de Mina,Tambor de Mina,"Oxossi, Oxum",1982,"Conjunto Providência - Quadra 82 - Rua 33a - Casa 71, Val-de-Cans",Belém,PA,66110-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2826_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2826_2.jpg
mapeando_axe_2010,521,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina São Sebastião,Ubiramar Teixeira,Tambor de Mina,Tambor de Mina,Caboclo Rompe Mato,1987,"Alameda Corina Antunes, 10, Águas Brancas",Ananindeua,PA,67033-550,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4021_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4021_2.jpg
mapeando_axe_2010,520,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Senhora da Conceição,Mosaniel Reis Costa,Tambor de Mina,Tambor de Mina,Iemanjá,1965,"Rua do Grêmio Português, Passagem Santa Cruz, 152, Castanheira",Belém,PA,66645-475,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1558_2.jpg
mapeando_axe_2010,519,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Tereza Légua,Saturnina dos Santos Situbal,Umbanda,Umbanda / Linha Branca,Tereza Légua,1970,"Rua 2, 52 - Quadra 02 - Conjunto Providência, Val-de-Cans",Belém,PA,66110-010,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1262_1.jpg
mapeando_axe_2010,518,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Tereza Légua,Lenira do Socorro Oliveira Cardoso,Mina de Caboclo,Ketu,Tereza Légua,2005,"Rua dos Milagres, 30, Terra Firme",Belém,PA,66079-470,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3239_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3239_2.jpg
mapeando_axe_2010,517,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Toia Jarina,Maria Helena Santos Azevedo,Nagô,Nagô,Cabocla Jarina,2005,"Rua Dois de Junho, 340, Águas Brancas",Ananindeua,PA,67033-215,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3056_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3056_2.jpg
mapeando_axe_2010,516,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Toya Jarina,Maria Raimunda da Silva Gonçalves,Tambor de Mina,Tambor de Mina,Dona Jarina,2005,"Rua João Manteiga, 86, Ariramba - Mosqueiro",Belém,PA,66919-130,
mapeando_axe_2010,515,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Verequete,Maria da Conceição do Nascimento Lourinho,Tambor de Mina,Tambor de Mina,"Cabocla Mariana, Cabocla Pena Verde",1950,"Passagem Napoleão Laureano, 126, Guamá",Belém,PA,66073-640,
mapeando_axe_2010,514,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Vodum Nossa Senhora da Batalha,José Carlos Soares Teixeira,Tambor de Mina,Tambor de Mina,"Vodum, Iemanjá, Ogum",1958,"Passagem Ceará, 46, Guamá",Belém,PA,66073-130,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2842_1.jpg
mapeando_axe_2010,513,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Vodum São Jorge Nossa Senhora da Conceição,Edenildo de Jesus Evangelista da Silva,Tambor de Mina,Tambor de Mina,"Caboclo Rompe Mato, Cabocla Juliana",1993,"Passagem Brasília, 216, Terra Firme",Belém,PA,66077-110,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/788_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/788_2.jpg
mapeando_axe_2010,512,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Zé de Légua,João Claudio de Lima,Tambor de Mina,Tambor de Mina,Dom João,1980,"Rua Curuça, 1773, Dom Aristides",Marituba,PA,67103-200,
mapeando_axe_2010,511,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Zé Raimundo,Márcio Augusto Moura,Tambor de Mina,Tambor de Mina,"Ogum, Xangô",2006,"Rua Eucaliptal Esquina de Alameda Norte, Decoville",Marituba,PA,67103-200,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4064_1.jpg
mapeando_axe_2010,510,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina Zé Raimundo e Toya Jarina,Sérgio Augusto da Silva Benjamin,Tambor de Mina,Tambor de Mina,Seu Boso Légua,1963,"Passagem Snapp, 18, Atalaia",Belém,PA,66645-420,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/9574_1.jpg
mapeando_axe_2010,509,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina-Nagô Antônio Légua,Sandoval da Cunha Franco,Tambor de Mina,Tambor de Mina,Antônio Légua,1990,"Passagem Quinta Linha, 103b, Tenoné",Belém,PA,66820-160,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4276_1.jpg
mapeando_axe_2010,508,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina-Nagô Engenho de Ogum,Carlos Ferreira de Araújo,Candomblé,Ketu,Ogum,1969,"Conjunto Verdejante II- Quadra 9 - Casa 24, Águas Lindas",Ananindeua,PA,66000-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1209_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1209_2.jpg
mapeando_axe_2010,507,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina-Nagô Iansã e Xangô,Leonildes dos Santos Neris,Tambor de Mina,Mina,Cabocla Maria José,1982,"Rua São Judas Tadeu, 103, Águas Lindas",Ananindeua,PA,67000-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/16_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/16_2.jpg
mapeando_axe_2010,506,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Mina-Nagô Xangô e Sete Flechas,Rosa Maria Lemos Baena,Tambor de Mina,Tambor de Mina,"Caboclo Flecheiro, Cabocla Ita Taquara",2001,"Travessa Bom Jardim,passagem Marabá,28, Entre São VIcente de Paula e São Silvestre, Jurunas",Belém,PA,66030-340,
mapeando_axe_2010,505,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nação Omolocô,Adair Monteiro Valente,Omolocô,Omolocô,Ogum de Naroê,1969,"Rua Rosa Moreira, 181, Telégrafo",Belém,PA,66113-115,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1389_1.jpg
mapeando_axe_2010,504,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô de Caboclo Zé Raimundo,Rosalia Maria Nunes Rocha,Umbanda,Tambor de Mina,"Caboclos Zé Raimundo, Mariana",2000,"Travessa Diogo Móia, 24, Fátima",Belém,PA,66060-130,
mapeando_axe_2010,503,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô de Yansã e Ogun,Carmen Lúcia dos Santos Tavares,Tambor de Mina,Tambor de Mina,"Orixá, Caboclo",1983,"Rua Santa Helena, 65, Terra Firme",Belém,PA,66077-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/71_1.jpg
mapeando_axe_2010,502,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô Oxalaguiam,Carlos Alberto Santos,Tambor de Mina,Tambor de Mina,Menino Jesus de Praga,1982,"Travessa Djalma Dutra, Telégrafo",Belém,PA,66113-010,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/21_1.jpg
mapeando_axe_2010,501,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô Oxum Atalá Omi,Geovane Gomes da Silva,"Candomblé, Umbanda",Nagô,Oxum,1982,"Rua Industrial Antônio Carlos de Menezes, 130, Totó",Recife,PE,50940-310,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4152_1.jpg
mapeando_axe_2010,500,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô Rei Sebastião,Evilar Ferreira,Tambor de Mina,Nagô,Seu Turco,1995,"Rua Miranda Mateus, 730b, Bairro das Flores",Benevides,PA,68797-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5093_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5093_2.jpg
mapeando_axe_2010,499,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô Santa Bárbara,Benedito Saraiva Monteiro,Tambor de Mina,Nagô,Oxossi Urucaía e Iansã,1964,"Travessa Humaitá, 1901, Marco",Belém,PA,66093-110,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2_1.jpg
mapeando_axe_2010,498,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô Santa Bárbara,Mirialda da Silva Pìna,Nagô,Nagô,Iansã,1988,"Conjunto Promorar - Quadra 41, 241, Val-de-Cans",Belém,PA,66110-069,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2764_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/2764_2.jpg
mapeando_axe_2010,497,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nagô Yemanjá,Fernando Antônio Santos Rodrigues,Nagô,Nagô,"Ogum, Iemanjá",1967,"Travessa Humaitá, 179, Pedreira",Belém,PA,66083-340,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/227_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/227_2.jpg
mapeando_axe_2010,496,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nossa Senhora da Conceição,Maria José Pinheiro,Tambor de Mina,Mina,Nossa Senhora da Conceição,1971,"Travessa Honório José dos Santos, 1552, Jurunas",Belém,PA,66033-367,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/133_2.jpg
mapeando_axe_2010,495,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nossa Senhora da Conceição,Ana Maria Mendes Albuquerque,Umbanda,Umbanda / Linha Branca,Cabocla Jarina,1960,"Travessa VIleta, 571, Pedreira",Belém,PA,66083-620,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/837_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/837_2.jpg
mapeando_axe_2010,494,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nossa Senhora da Conceição,Francisco de Assis Macedo,Pena e Maracá,Pena e Maracá,Caboclo Tabajara,,"Passagem Santa Lúcia, Cremação",Belém,PA,66065-390,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1120_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1120_2.jpg
mapeando_axe_2010,493,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nossa Senhora da Conceição,Maria de Nazaré Moraes,Tambor de Mina,Nagô,Zé Raimundo,,"Passagem Trindade, 54 - Estrada do Itaiteua, Itaiteua - Outeiro",Belém,PA,66842-040,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3735_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3735_2.jpg
mapeando_axe_2010,492,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Nossa Senhora da Conceição,José Raimundo Santos Duarte,Tambor de Mina,Jêje,Caboclo Zé Raimundo,2004,"Estrada da Belaguia, 27, Maguari",Benevides,PA,68795-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5097_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5097_2.jpg
mapeando_axe_2010,491,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Obá Ocoçou,Perminio Malaquias dos Santos,Nagô,Nagô,Xangô,1990,"Rua Irmã Ana Brígida, 347, Mangueira",Recife,PE,50820-310,
mapeando_axe_2010,490,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum,Rosevalda de Jesus Freitas,Umbanda,Umbanda / Linha Branca,Ogum,1994,"Rua 1º de Janeiro, 200, Farol",Belém,PA,66910-710,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/800_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/800_2.jpg
mapeando_axe_2010,489,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum,Alessandro da Cruz Chaves,Nagô,Nagô,Cabocla Mariana,1989,"Passagem Nena Barreto, 32 - Entre Humaita e Coronel Luiz Bentes, Telégrafo",Belém,PA,66113-280,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/888_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/888_2.jpg
mapeando_axe_2010,488,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum,Elizabeth Pinto Ramos,Tambor de Mina,Tambor de Mina,Ogum,1998,"Rua Veiga Cabral, 84 - Alameda Correa, Mosqueiro, Maracajá",Belém,PA,66023-630,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1513_1.jpg
mapeando_axe_2010,487,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum,Antônia Bernardo da Silva,Umbanda,"Jurema, Umbanda / Linha Branca",Ogum,1995,"Rua Duque de Caxias, 10, Centro",Araçoiaba,PE,53690-000,
mapeando_axe_2010,486,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum,Maria de Fátima Menezes de Vasconcelos,Umbanda,Umbanda / Linha Branca,Ogum,1962,"Rua Padre Manoel Raiol, 09, VIla - Mosqueiro",Belém,PA,66000-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5351_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/5351_2.jpg
mapeando_axe_2010,485,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Beira Mar,Dione Ferreira,"Umbanda, Linha Cruzada","Linha Cruzada, Umbanda / Linha Branca","Sete Espadas, Ogum da Lua, Ogum Beira Mar",1991,"Rua Dona Luiza, 158 - Beco 4 - Orfanatrófio 2, Santa Tereza",Porto Alegre,RS,90830-570,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/989_1.jpg
mapeando_axe_2010,484,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Beira Mar,Talsula Gondins Alves,Tambor de Mina,Mina,Ogum Beira Mar,1970,"Passagem Fé Em Deus, 1 - Casa A, Benguí",Belém,PA,66640-480,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1803_1.jpg
mapeando_axe_2010,483,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Beira Mar e Cabocla Mariana,Dilcilene Silva Carvalho,Umbanda,Umbanda / Linha Branca,"Ogum, Iansã",1985,"Conjunto Jardim Imperial, Quadra 4, Casa 24, Decoville",Marituba,PA,67100-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4159_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4159_2.jpg
mapeando_axe_2010,482,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum e Yansã,Waldir de Oliveira Nazareno,Umbanda,Umbanda/linha Branca,Ogum,1970,"Rua Tenente Coronel José do Ó, 1472, VIla, Mosqueiro, Belém",Belém,PA,66910-010,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/330_1.jpg
mapeando_axe_2010,481,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Onira e Iansã,Luiz Alberto Schultz da Silva,Batuque,Jêje-Ijexá,Ogum,1983,"Rua Mário Sobroza, 18, VIla Nova",Porto Alegre,RS,91750-660,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1134_1.jpg
mapeando_axe_2010,480,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Rompe Mata,Jorge Luiz da Silva Miranda,Tambor de Mina,Tambor de Mina,"Caboclos Jarina, Zé Raimundo",1970,"Passagem Eleriel Monico de Matos, 195, Guamá",Belém,PA,66075-220,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1164_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/1164_2.jpg
mapeando_axe_2010,479,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Rompe Mato,Hilda Silva da Silva,Tambor de Mina,"Tambor de Mina, Omolocô",Caboclo,2008,"Travessa Eneias Pinheiro, 1674 - Entre Duque e 25 de Setembro, Marco",Belém,PA,66087-430,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/727_1.jpg
mapeando_axe_2010,478,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Rompe Mato,Maria Lindalva VIla Real Lins,Umbanda,Umbanda / Linha Branca,Ogum Rompe Mato,1976,"Passagem Marinho (Sen. Lemos), 19, Sacramenta",Belém,PA,66083-495,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/835_1.jpg
mapeando_axe_2010,477,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Rompe Mato,Edna Maria Nascimento Pacheco,Nagô,Nagô,Caboclo Rompe Mato,1977,"Passagem Nena Barreto, 60, Telégrafo",Belém,PA,66113-280,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/886_1.jpg
mapeando_axe_2010,476,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Rompe Mato,Olgarina da Silva Cunha,Umbanda,Umbanda/linha Branca,Ogum Rompe Mato,1982,"Rua We 12, 1016 - Conjunto Satélite, Coqueiro",Belém,PA,66670-260,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3361_1.jpg
mapeando_axe_2010,475,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Rompe Mato,Rosa Maria dos Santos Cardoso,Umbanda,Umbanda/linha Branca,"Dona Mariana, Dona Tereza Légua, Zé Pretinho",2000,"Rua da Felicidade, 82, São João do Outeiro",Belém,PA,66840-170,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3392_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/3392_2.jpg
mapeando_axe_2010,474,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum Rompe Mato,Maria das Graças Eutropio de Andrade,Tambor de Mina,Nagô,Cabocla Mariana,1968,"Avenida Perimetral Sul, 19, Begolândia",Benevides,PA,68795-000,https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4559_1.jpg|https://www.mapeandoaxe.org.br/cd/images/terreiros/terreiros/4559_2.jpg
mapeando_axe_2010,473,https://www.mapeandoaxe.org.br/cd/paginas/terreiros.htm,Terreiro de Ogum São Jorge,Roberto Ney Carvalho Jaty,Mina de Caboclo,Mina,Caboclo Mariano,1989,"Conjunto Cidade Nova 6 - Travessa We 67, 391, Coqueiro",Ananindeua,PA,67140-180,
